Date,Time,Source,Source_port,Destination,Dest_Port,Protocol,Service,Policy_ID,State,Action,Duration,Bytes,Packets,Attack
2025-01-01,22:28:07,192.168.85.150,26262,175.154.182.159,1433,tcp,mysql,POL-937,ESTABLISHED,allow,5.375,1878,2,benign
2025-01-01,22:28:14,10.197.94.228,38488,78.73.191.239,3389,tcp,rdp,POL-150,SYN_SENT,allow,0.096,283,1,benign
2025-01-01,22:28:18,172.28.157.71,36070,195.36.116.22,25,tcp,smtp,POL-819,ESTABLISHED,allow,2.946,1295,4,benign
2025-01-01,22:28:21,10.243.120.78,31512,67.30.231.79,110,tcp,pop3,POL-196,ESTABLISHED,allow,4.792,2009,4,benign
2025-01-01,22:28:25,10.226.8.183,16882,90.234.232.30,22,tcp,ssh,POL-918,ESTABLISHED,allow,1.2,1372,4,benign
2025-01-01,22:28:42,10.6.24.92,43008,176.208.189.24,22,tcp,ssh,POL-955,FIN_WAIT,allow,0.759,815,1,benign
2025-01-01,22:29:02,81.83.96.144,26499,126.31.61.64,3389,tcp,rdp,POL-810,ESTABLISHED,allow,14.649,2882,3,benign
2025-01-01,22:29:04,98.55.3.99,44176,119.3.54.48,110,tcp,pop3,POL-142,ESTABLISHED,allow,3.652,1431,4,benign
2025-01-01,22:29:16,192.168.97.3,27971,149.253.57.47,3306,tcp,mysql,POL-246,ESTABLISHED,deny,6.2,506,1,benign
2025-01-01,22:29:21,179.203.73.182,40411,178.226.164.133,3306,tcp,mysql,POL-444,ESTABLISHED,deny,3.137,337,1,benign
2025-01-01,22:29:28,132.244.86.204,40282,105.125.229.64,80,tcp,http,POL-788,ESTABLISHED,allow,8.265,4401,5,benign
2025-01-01,22:29:40,10.156.85.44,7861,51.112.149.19,443,tcp,https,POL-856,ESTABLISHED,allow,4.817,3004,3,benign
2025-01-01,22:29:48,192.168.0.126,17109,106.73.9.204,443,tcp,https,POL-606,ESTABLISHED,allow,5.877,3881,4,benign
2025-01-01,22:29:54,172.30.150.244,13402,41.184.195.82,872,tcp,ssh,POL-906,ESTABLISHED,allow,7.562,114,1,port_scan
2025-01-01,22:29:56,10.161.42.105,31216,202.27.157.147,6379,tcp,redis,POL-570,ESTABLISHED,allow,20.468,3373,4,benign
2025-01-01,22:30:05,10.82.76.89,61307,61.211.239.103,355,tcp,redis,POL-454,ESTABLISHED,deny,3.901,40,1,port_scan
2025-01-01,22:30:25,10.247.131.187,21421,138.199.156.151,22,tcp,ssh,POL-911,ESTABLISHED,allow,1.387,861,1,benign
2025-01-01,22:30:37,192.168.182.244,57734,128.199.249.176,3389,tcp,rdp,POL-278,ESTABLISHED,allow,7.55,4111,10,benign
2025-01-01,22:30:40,193.218.194.120,11940,149.175.196.14,443,tcp,https,POL-395,ESTABLISHED,allow,2.352,7883,11,exfiltration
2025-01-01,22:30:43,10.178.50.73,32518,76.111.56.177,5432,tcp,postgres,POL-957,ESTABLISHED,allow,10.55,6029,26,benign
2025-01-01,22:30:48,192.168.197.209,48778,46.215.98.20,80,tcp,http,POL-500,FIN_WAIT,allow,0.481,656,3,benign
2025-01-01,22:30:52,10.132.25.213,18211,119.191.95.135,3306,tcp,mysql,POL-231,ESTABLISHED,allow,5.347,1572,6,benign
2025-01-01,22:31:03,172.28.106.241,42233,46.131.40.246,22,tcp,ssh,POL-294,ESTABLISHED,allow,5.506,2246,7,benign
2025-01-01,22:31:06,10.242.241.106,59985,91.154.57.239,25,tcp,smtp,POL-923,ESTABLISHED,allow,4.334,2251,3,benign
2025-01-01,22:31:26,73.200.212.111,59362,43.18.172.46,53,udp,dns,POL-690,CLOSED,allow,0.409,539,1,benign
2025-01-01,22:31:42,10.137.250.139,34563,128.19.91.254,8443,tcp,http,POL-396,ESTABLISHED,allow,3.716,1164,1,benign
2025-01-01,22:31:59,10.155.254.22,39215,185.142.5.211,53,udp,dns,POL-481,CLOSED,allow,0.008,110,1,dns_tunnel
2025-01-01,22:32:16,10.202.99.42,4555,30.164.248.141,9200,tcp,pop3,POL-718,ESTABLISHED,allow,5.418,2222,4,benign
2025-01-01,22:32:16,27.11.55.172,13744,194.32.189.247,22,tcp,ssh,POL-243,ESTABLISHED,deny,1.847,360,1,benign
2025-01-01,22:32:36,172.16.254.207,40216,174.38.127.64,143,tcp,imap,POL-945,ESTABLISHED,allow,4.305,2971,5,benign
2025-01-01,22:32:50,10.148.217.98,33377,181.164.92.189,443,udp,http,POL-212,CLOSED,allow,0.058,563,1,ddos
2025-01-01,22:33:01,192.168.89.22,29752,1.143.101.56,3389,tcp,rdp,POL-710,FIN_WAIT,deny,0.904,185,1,brute_force
2025-01-01,22:33:08,192.168.52.112,31140,48.220.42.3,560,tcp,postgres,POL-118,ESTABLISHED,deny,8.855,40,1,port_scan
2025-01-01,22:33:19,10.231.152.95,8966,21.30.183.148,21,tcp,pop3,POL-157,ESTABLISHED,allow,15.796,3541,10,benign
2025-01-01,22:33:34,10.105.62.104,44958,70.106.36.90,80,tcp,http,POL-230,ESTABLISHED,allow,3.264,14069,17,exfiltration
2025-01-01,22:33:38,10.166.160.78,23869,219.182.205.106,843,tcp,http,POL-680,ESTABLISHED,deny,1.142,40,1,port_scan
2025-01-01,22:33:53,192.168.178.177,61797,89.65.150.130,3306,tcp,mysql,POL-462,FIN_WAIT,allow,0.19,444,1,benign
2025-01-01,22:34:11,10.49.240.154,47710,86.76.189.160,3389,tcp,rdp,POL-233,ESTABLISHED,allow,6.399,2444,3,benign
2025-01-01,22:34:18,153.55.107.140,54509,19.75.200.82,22,tcp,ssh,POL-561,ESTABLISHED,deny,3.579,588,1,brute_force
2025-01-01,22:34:36,192.168.255.43,21852,58.199.187.72,6379,tcp,redis,POL-615,ESTABLISHED,allow,2.493,1051,2,benign
2025-01-01,22:34:40,10.146.14.30,8083,128.102.166.241,53,tcp,imap,POL-355,ESTABLISHED,allow,2.844,1987,2,benign
2025-01-01,22:34:55,10.104.238.95,35461,110.145.158.177,443,tcp,https,POL-365,FIN_WAIT,allow,0.962,1234,1,benign
2025-01-01,22:35:02,172.27.64.199,49272,1.48.150.102,25,tcp,mongodb,POL-578,SYN_ACK,allow,0.225,494,1,benign
2025-01-01,22:35:05,192.168.224.65,5929,52.9.73.63,22,tcp,ssh,POL-226,ESTABLISHED,allow,1.772,1198,3,benign
2025-01-01,22:35:21,113.216.217.92,31873,84.189.169.59,143,tcp,imap,POL-832,ESTABLISHED,allow,5.468,1787,6,benign
2025-01-01,22:35:23,172.20.207.133,47468,105.190.39.183,9200,tcp,smtp,POL-960,ESTABLISHED,deny,5.161,302,1,benign
2025-01-01,22:35:25,142.161.10.103,42144,58.101.219.228,143,tcp,imap,POL-988,ESTABLISHED,allow,5.458,2484,2,benign
2025-01-01,22:35:27,172.31.107.143,12706,38.81.56.204,27017,tcp,mongodb,POL-157,SYN_SENT,allow,0.001,314,1,benign
2025-01-01,22:35:31,192.168.43.57,6214,141.83.151.152,6379,tcp,redis,POL-624,ESTABLISHED,allow,8.648,2279,6,benign
2025-01-01,22:35:49,10.152.216.172,16160,36.32.18.18,3389,tcp,rdp,POL-375,ESTABLISHED,allow,8.602,2799,5,benign
2025-01-01,22:35:54,78.241.34.26,15785,217.64.70.129,25,tcp,smtp,POL-764,ESTABLISHED,allow,1.103,1566,3,benign
2025-01-01,22:36:13,209.158.166.142,38209,19.169.171.212,80,tcp,http,POL-631,ESTABLISHED,allow,4.543,17241,33,exfiltration
2025-01-01,22:36:15,192.168.57.237,35722,11.104.12.220,5900,tcp,http,POL-219,ESTABLISHED,allow,4.611,2998,5,benign
2025-01-01,22:36:24,192.168.238.211,19494,171.216.29.201,22,tcp,ssh,POL-400,ESTABLISHED,allow,1.339,1848,2,benign
2025-01-01,22:36:40,192.168.55.252,61502,192.245.246.185,5432,tcp,postgres,POL-489,SYN_SENT,allow,0.089,675,1,benign
2025-01-01,22:36:43,10.89.144.130,60697,193.85.96.141,1001,tcp,https,POL-637,ESTABLISHED,deny,4.558,40,1,port_scan
2025-01-01,22:36:43,172.18.114.196,46285,157.176.233.212,143,tcp,imap,POL-351,ESTABLISHED,allow,1.51,1594,3,benign
2025-01-01,22:36:46,172.23.131.253,35289,192.229.7.29,110,tcp,pop3,POL-700,ESTABLISHED,allow,4.969,1975,2,benign
2025-01-01,22:36:57,192.168.19.79,27500,175.204.244.233,818,tcp,http,POL-408,FIN_WAIT,deny,0.405,40,1,port_scan
2025-01-01,22:37:09,10.110.22.70,18539,181.61.80.251,53,udp,dns,POL-456,CLOSED,deny,0.037,54,1,benign
2025-01-01,22:37:18,192.168.244.232,10902,217.79.213.143,27017,tcp,mongodb,POL-265,ESTABLISHED,allow,2.819,2105,3,benign
2025-01-01,22:37:28,10.178.132.160,53621,192.168.32.110,27017,tcp,mongodb,POL-284,ESTABLISHED,allow,2.496,986,1,benign
2025-01-01,22:37:38,172.27.205.1,44242,10.115.120.68,6379,tcp,redis,POL-853,ESTABLISHED,allow,10.794,3101,7,benign
2025-01-01,22:37:38,192.168.145.166,6095,200.219.27.41,3389,tcp,rdp,POL-178,ESTABLISHED,allow,5.196,2191,4,benign
2025-01-01,22:37:56,172.18.65.13,55656,37.128.244.124,143,tcp,imap,POL-457,ESTABLISHED,allow,7.699,1901,3,benign
2025-01-01,22:37:56,172.31.25.76,2016,161.17.172.23,27017,tcp,mongodb,POL-783,ESTABLISHED,allow,7.148,2492,3,benign
2025-01-01,22:38:09,10.173.120.12,43626,144.180.50.211,53,udp,dns,POL-952,CLOSED,allow,0.042,261,1,benign
2025-01-01,22:38:09,192.168.105.216,27373,139.91.175.185,25,tcp,smtp,POL-134,SYN_ACK,allow,0.719,660,1,benign
2025-01-01,22:38:27,147.74.197.110,28686,147.173.145.176,729,tcp,mysql,POL-725,ESTABLISHED,deny,1.005,40,1,port_scan
2025-01-01,22:38:31,192.168.156.165,20247,92.242.202.47,25,tcp,smtp,POL-448,SYN_ACK,allow,0.116,341,1,benign
2025-01-01,22:38:34,4.45.169.54,3754,189.28.81.68,828,tcp,mysql,POL-252,SYN_ACK,deny,0.184,40,1,port_scan
2025-01-01,22:38:43,10.232.161.51,60579,127.86.138.40,5432,tcp,postgres,POL-253,ESTABLISHED,allow,8.41,2232,2,benign
2025-01-01,22:38:48,10.42.245.17,53923,48.213.129.77,53,tcp,smtp,POL-819,ESTABLISHED,allow,9.824,2392,4,benign
2025-01-01,22:39:07,192.168.232.79,16505,3.24.238.107,110,tcp,pop3,POL-727,ESTABLISHED,allow,7.986,2076,4,benign
2025-01-01,22:39:23,192.168.210.84,6065,199.164.220.182,6379,tcp,redis,POL-111,SYN_ACK,allow,0.845,767,1,benign
2025-01-01,22:39:38,20.188.177.162,34055,154.9.165.78,80,tcp,http,POL-877,FIN_WAIT,deny,0.564,168,1,benign
2025-01-01,22:39:46,87.30.131.66,53676,104.14.224.96,21,tcp,rdp,POL-883,ESTABLISHED,allow,5.97,1547,6,benign
2025-01-01,22:39:47,192.168.251.186,20454,35.195.170.200,6379,tcp,redis,POL-469,ESTABLISHED,allow,8.329,2832,5,benign
2025-01-01,22:39:49,10.55.183.56,29800,110.201.184.243,3306,tcp,mysql,POL-928,ESTABLISHED,allow,5.995,2028,3,benign
2025-01-01,22:39:50,192.168.241.161,35467,27.138.78.100,3389,tcp,rdp,POL-590,SYN_ACK,deny,0.702,115,1,brute_force
2025-01-01,22:39:55,221.209.20.185,42414,63.2.75.242,80,tcp,http,POL-556,ESTABLISHED,allow,13.548,2504,7,benign
2025-01-01,22:40:13,179.137.119.13,13232,138.47.24.2,8443,tcp,redis,POL-414,ESTABLISHED,deny,1.11,317,1,benign
2025-01-01,22:40:29,192.168.255.218,9159,44.24.115.252,110,tcp,pop3,POL-403,ESTABLISHED,allow,4.477,1582,2,benign
2025-01-01,22:40:37,192.168.33.106,64215,92.193.88.189,1521,tcp,http,POL-967,ESTABLISHED,allow,5.306,2952,9,benign
2025-01-01,22:40:41,22.50.139.223,45158,122.32.93.61,3389,tcp,rdp,POL-295,ESTABLISHED,allow,2.127,1954,3,benign
2025-01-01,22:41:01,192.168.138.144,17588,189.74.173.177,22,tcp,ssh,POL-657,FIN_WAIT,allow,0.11,430,1,benign
2025-01-01,22:41:17,10.12.212.11,54837,125.32.48.155,143,tcp,imap,POL-801,SYN_ACK,allow,0.531,763,1,benign
2025-01-01,22:41:26,10.253.90.127,1615,62.145.29.156,53,udp,pop3,POL-966,CLOSED,allow,0.208,1240,2,ddos
2025-01-01,22:41:27,192.168.134.85,44602,110.180.196.213,443,tcp,https,POL-886,ESTABLISHED,allow,9.757,3710,5,benign
2025-01-01,22:41:41,10.147.106.100,36168,10.133.228.186,110,tcp,pop3,POL-507,ESTABLISHED,allow,2.378,1349,4,benign
2025-01-01,22:41:58,172.18.201.13,37597,214.172.96.13,3306,tcp,mysql,POL-423,ESTABLISHED,allow,1.452,751,1,benign
2025-01-01,22:42:13,210.171.191.18,32572,113.118.228.1,6379,tcp,redis,POL-235,ESTABLISHED,allow,9.999,2874,3,benign
2025-01-01,22:42:13,192.168.15.84,53529,17.44.215.1,80,tcp,http,POL-594,ESTABLISHED,allow,11.627,1954,5,benign
2025-01-01,22:42:21,10.254.255.6,65149,128.207.131.155,53,udp,dns,POL-235,CLOSED,allow,0.516,587,1,benign
2025-01-01,22:42:41,49.69.101.58,14735,138.50.155.115,80,tcp,http,POL-777,ESTABLISHED,allow,3.336,16233,40,exfiltration
2025-01-01,22:42:47,172.25.183.39,11270,97.102.93.186,25,tcp,smtp,POL-958,ESTABLISHED,allow,13.05,5325,9,benign
2025-01-01,22:43:05,10.197.240.138,45304,162.221.48.234,22,tcp,ssh,POL-446,FIN_WAIT,deny,0.827,145,1,benign
2025-01-01,22:43:05,76.182.244.145,33830,209.117.41.108,27017,tcp,mongodb,POL-489,ESTABLISHED,allow,2.73,1201,3,benign
2025-01-01,22:43:09,192.168.251.75,27988,65.123.197.227,110,tcp,pop3,POL-654,SYN_ACK,allow,0.138,672,1,benign
2025-01-01,22:43:27,172.18.110.167,23715,145.70.158.227,80,tcp,http,POL-894,ESTABLISHED,allow,8.395,29423,110,exfiltration
2025-01-01,22:43:34,10.221.25.115,30180,213.51.70.49,3389,tcp,rdp,POL-136,ESTABLISHED,allow,2.467,1630,3,benign
2025-01-01,22:43:36,10.18.162.192,32302,133.184.138.154,27017,tcp,mongodb,POL-742,SYN_ACK,allow,0.563,480,1,benign
2025-01-01,22:43:51,192.168.187.36,64287,175.232.21.179,143,tcp,imap,POL-539,ESTABLISHED,allow,1.785,1089,1,benign
2025-01-01,22:43:59,10.33.140.237,31703,10.171.156.70,5432,tcp,postgres,POL-492,ESTABLISHED,allow,1.703,1329,2,benign
2025-01-01,22:44:18,192.168.14.154,14755,146.63.75.240,22,tcp,ssh,POL-485,ESTABLISHED,deny,6.457,317,1,benign
2025-01-01,22:44:33,192.168.145.189,55891,66.220.123.12,6379,tcp,redis,POL-611,SYN_ACK,allow,0.188,837,1,benign
2025-01-01,22:44:40,138.145.12.222,46849,83.78.123.65,22,tcp,ssh,POL-170,ESTABLISHED,allow,4.609,1677,2,benign
2025-01-01,22:44:45,172.16.88.65,21913,12.212.161.165,3306,tcp,mysql,POL-245,ESTABLISHED,allow,2.526,1548,3,benign
2025-01-01,22:45:01,10.107.221.79,58932,189.43.157.27,1521,tcp,mongodb,POL-322,ESTABLISHED,allow,1.027,950,1,benign
2025-01-01,22:45:03,10.137.133.234,49722,185.244.60.164,110,tcp,pop3,POL-849,ESTABLISHED,allow,3.106,1270,5,benign
2025-01-01,22:45:07,10.114.107.191,29209,67.187.225.176,22,tcp,ssh,POL-942,ESTABLISHED,deny,2.304,178,1,brute_force
2025-01-01,22:45:14,192.168.28.117,36961,43.183.30.175,5432,tcp,postgres,POL-122,ESTABLISHED,allow,1.807,1944,2,benign
2025-01-01,22:45:19,139.70.206.131,12336,6.87.128.228,25,tcp,smtp,POL-494,ESTABLISHED,allow,6.419,1557,7,benign
2025-01-01,22:45:36,192.168.181.37,52924,191.141.164.15,25,tcp,mongodb,POL-442,ESTABLISHED,allow,8.137,2222,2,benign
2025-01-01,22:45:47,172.20.148.119,7919,76.83.249.128,5432,tcp,postgres,POL-152,ESTABLISHED,allow,1.25,1001,2,benign
2025-01-01,22:46:03,192.168.161.99,16339,26.131.91.2,80,tcp,http,POL-103,ESTABLISHED,allow,4.567,1998,4,benign
2025-01-01,22:46:18,10.208.213.156,5513,15.83.119.64,8080,tcp,rdp,POL-171,ESTABLISHED,allow,10.479,2918,3,benign
2025-01-01,22:46:35,10.196.25.211,52526,27.153.124.204,3306,tcp,mysql,POL-130,ESTABLISHED,allow,1.377,755,1,benign
2025-01-01,22:46:46,106.34.15.250,55855,10.63.181.65,22,tcp,ssh,POL-884,SYN_ACK,allow,0.658,994,1,benign
2025-01-01,22:47:02,192.168.21.84,15720,202.199.67.206,143,tcp,imap,POL-356,ESTABLISHED,allow,6.924,2858,6,benign
2025-01-01,22:47:04,75.75.46.203,24495,211.61.63.45,143,tcp,imap,POL-792,ESTABLISHED,allow,3.634,1152,3,benign
2025-01-01,22:47:12,172.22.71.255,9388,97.177.65.177,1433,tcp,smtp,POL-705,ESTABLISHED,allow,3.119,1398,4,benign
2025-01-01,22:47:32,10.246.118.4,62103,39.181.138.35,53,udp,dns,POL-398,CLOSED,allow,0.064,427,1,benign
2025-01-01,22:47:39,192.168.154.103,17330,196.39.115.46,443,tcp,https,POL-960,ESTABLISHED,allow,4.109,1711,2,benign
2025-01-01,22:47:47,192.168.159.61,1666,150.107.80.117,22,tcp,ssh,POL-382,ESTABLISHED,deny,5.251,462,1,brute_force
2025-01-01,22:48:06,9.202.171.227,7002,207.178.231.36,27017,tcp,mongodb,POL-472,ESTABLISHED,allow,18.825,4454,7,benign
2025-01-01,22:48:08,172.19.122.251,62275,37.34.89.200,27017,tcp,mongodb,POL-568,ESTABLISHED,allow,9.816,2956,6,benign
2025-01-01,22:48:14,172.25.96.150,14472,129.70.187.129,53,udp,dns,POL-144,CLOSED,allow,0.469,667,3,benign
2025-01-01,22:48:14,192.168.7.105,38052,168.106.155.101,443,tcp,https,POL-799,ESTABLISHED,allow,2.032,2014,7,benign
2025-01-01,22:48:24,172.21.134.195,17836,115.101.240.187,58,tcp,pop3,POL-147,ESTABLISHED,deny,1.326,40,1,port_scan
2025-01-01,22:48:41,10.175.93.75,6436,80.213.61.30,6379,tcp,redis,POL-206,ESTABLISHED,deny,13.723,509,2,benign
2025-01-01,22:48:58,10.13.128.100,57781,125.2.40.64,3389,tcp,rdp,POL-549,ESTABLISHED,deny,7.716,741,1,brute_force
2025-01-01,22:49:18,192.168.168.134,16222,221.174.20.1,22,tcp,ssh,POL-257,ESTABLISHED,allow,1.178,1175,1,benign
2025-01-01,22:49:21,192.168.215.126,63477,64.168.13.64,3389,tcp,rdp,POL-451,ESTABLISHED,allow,5.912,1956,6,benign
2025-01-01,22:49:26,10.128.238.251,40609,126.246.144.58,53,udp,dns,POL-401,CLOSED,allow,0.162,604,2,dns_tunnel
2025-01-01,22:49:45,172.18.77.217,5543,113.137.227.140,25,tcp,smtp,POL-906,ESTABLISHED,allow,3.032,3120,12,benign
2025-01-01,22:49:48,192.168.21.157,30595,149.99.222.167,143,tcp,imap,POL-357,ESTABLISHED,allow,15.77,2193,4,benign
2025-01-01,22:50:02,10.127.79.12,51507,98.224.183.203,443,tcp,https,POL-643,ESTABLISHED,allow,10.759,5929,12,benign
2025-01-01,22:50:20,10.140.188.51,9106,103.245.135.237,80,tcp,http,POL-938,SYN_ACK,allow,0.715,1182,2,benign
2025-01-01,22:50:36,168.117.95.149,58746,36.114.105.57,21,tcp,http,POL-879,ESTABLISHED,allow,2.519,1588,2,benign
2025-01-01,22:50:36,172.20.232.27,56697,186.38.127.27,22,tcp,ssh,POL-307,ESTABLISHED,deny,17.937,1192,1,benign
2025-01-01,22:50:51,10.154.238.193,50480,86.132.254.146,6379,tcp,redis,POL-168,ESTABLISHED,allow,2.511,1076,1,benign
2025-01-01,22:51:04,192.168.8.51,29777,118.25.217.58,6379,tcp,redis,POL-844,ESTABLISHED,allow,8.403,3685,9,benign
2025-01-01,22:51:12,172.26.153.54,20433,64.162.130.250,143,tcp,imap,POL-573,ESTABLISHED,deny,7.432,705,1,benign
2025-01-01,22:51:29,10.206.51.41,50158,78.161.91.27,742,tcp,https,POL-829,ESTABLISHED,deny,3.495,40,1,port_scan
2025-01-01,22:51:33,10.56.246.40,10306,111.80.199.43,25,tcp,smtp,POL-406,ESTABLISHED,allow,1.673,1812,3,benign
2025-01-01,22:51:39,192.168.131.195,20536,110.33.182.56,6379,tcp,redis,POL-729,ESTABLISHED,allow,8.747,2692,4,benign
2025-01-01,22:51:48,192.168.185.185,47420,32.50.150.12,3389,tcp,rdp,POL-391,ESTABLISHED,allow,12.327,2482,3,benign
2025-01-01,22:52:04,57.205.94.90,10378,139.185.53.37,21,tcp,mysql,POL-891,ESTABLISHED,allow,11.437,2352,4,benign
2025-01-01,22:52:09,172.22.189.69,20593,18.71.124.81,453,tcp,mongodb,POL-603,ESTABLISHED,allow,1.124,40,1,port_scan
2025-01-01,22:52:22,10.102.147.81,35445,192.168.3.102,443,tcp,https,POL-446,ESTABLISHED,allow,2.459,1288,1,benign
2025-01-01,22:52:39,192.168.252.67,21337,130.248.21.101,3306,tcp,mysql,POL-289,ESTABLISHED,allow,6.002,2460,9,benign
2025-01-01,22:52:48,172.19.191.196,61020,192.153.19.67,3389,tcp,rdp,POL-929,SYN_ACK,allow,0.302,630,1,benign
2025-01-01,22:52:55,192.168.189.170,26165,3.156.83.159,25,tcp,smtp,POL-127,ESTABLISHED,allow,4.742,3796,5,benign
2025-01-01,22:53:12,192.168.232.96,29261,23.4.218.239,21,tcp,rdp,POL-508,FIN_WAIT,allow,0.588,1375,4,benign
2025-01-01,22:53:31,219.77.112.141,30717,220.245.54.197,1521,tcp,pop3,POL-204,FIN_WAIT,allow,0.114,548,1,benign
2025-01-01,22:53:46,107.174.2.192,54308,25.235.206.29,53,udp,dns,POL-234,CLOSED,allow,0.313,696,2,benign
2025-01-01,22:53:46,172.19.43.83,40960,137.30.46.17,9200,tcp,smtp,POL-519,ESTABLISHED,allow,2.019,1234,3,benign
2025-01-01,22:54:04,192.168.2.89,63932,221.198.57.86,5432,tcp,postgres,POL-813,ESTABLISHED,allow,16.845,3584,4,benign
2025-01-01,22:54:24,10.151.23.85,50340,181.116.203.231,5432,tcp,postgres,POL-219,FIN_WAIT,allow,0.743,611,1,benign
2025-01-01,22:54:32,172.17.205.119,47859,191.83.103.63,53,tcp,imap,POL-825,SYN_SENT,deny,0.068,131,1,ddos
2025-01-01,22:54:41,192.168.247.128,40625,10.58.46.248,80,tcp,mongodb,POL-510,ESTABLISHED,deny,29.609,1760,1,ddos
2025-01-01,22:54:51,10.17.128.238,38587,181.233.253.204,1433,tcp,http,POL-668,ESTABLISHED,allow,2.835,1206,2,benign
2025-01-01,22:55:02,192.168.16.253,62814,117.108.207.161,110,tcp,pop3,POL-924,ESTABLISHED,allow,2.52,1012,2,benign
2025-01-01,22:55:20,192.168.208.247,6906,152.39.11.221,3389,tcp,rdp,POL-978,ESTABLISHED,allow,1.409,1264,2,benign
2025-01-01,22:55:25,222.78.39.84,51846,163.4.238.37,53,tcp,ssh,POL-323,SYN_ACK,allow,0.745,677,1,benign
2025-01-01,22:55:35,192.168.175.215,48198,61.70.206.249,3306,tcp,mysql,POL-217,ESTABLISHED,allow,7.58,2385,2,benign
2025-01-01,22:55:40,10.188.202.37,54518,28.110.225.249,22,tcp,ssh,POL-316,ESTABLISHED,deny,11.894,578,1,brute_force
2025-01-01,22:55:52,10.208.199.125,8753,133.188.162.76,80,tcp,http,POL-410,SYN_ACK,allow,0.206,361,1,benign
2025-01-01,22:56:06,157.231.194.139,36814,129.89.127.14,68,tcp,pop3,POL-107,SYN_ACK,deny,0.634,40,1,port_scan
2025-01-01,22:56:23,10.139.168.228,46454,14.146.47.245,9200,tcp,postgres,POL-796,ESTABLISHED,allow,4.601,1465,3,benign
2025-01-01,22:56:29,192.168.188.158,59135,54.185.146.57,80,tcp,http,POL-424,ESTABLISHED,allow,7.539,17222,49,exfiltration
2025-01-01,22:56:37,181.117.179.136,44356,214.132.73.61,6379,tcp,redis,POL-794,SYN_ACK,allow,0.131,583,1,benign
2025-01-01,22:56:50,10.83.30.37,51230,146.33.92.118,443,tcp,https,POL-508,SYN_SENT,allow,0.067,2308,4,exfiltration
2025-01-01,22:57:01,10.77.57.222,63724,122.72.146.122,22,tcp,ssh,POL-193,FIN_WAIT,allow,0.32,503,1,benign
2025-01-01,22:57:16,192.168.125.133,56388,208.95.86.97,53,udp,dns,POL-830,CLOSED,allow,0.017,185,1,benign
2025-01-01,22:57:16,192.168.26.161,17848,137.77.195.73,143,tcp,imap,POL-694,ESTABLISHED,allow,2.517,1516,1,benign
2025-01-01,22:57:29,10.235.154.248,60636,108.178.87.108,3389,tcp,rdp,POL-703,ESTABLISHED,deny,14.613,1069,2,brute_force
2025-01-01,22:57:41,192.168.136.33,9554,10.249.56.171,8080,tcp,rdp,POL-587,ESTABLISHED,allow,4.553,2996,4,benign
2025-01-01,22:57:52,10.189.176.155,18069,115.58.36.253,110,tcp,pop3,POL-838,ESTABLISHED,allow,6.443,2440,9,benign
2025-01-01,22:58:00,192.168.72.99,44725,72.95.116.204,143,tcp,imap,POL-330,ESTABLISHED,allow,6.013,3129,4,benign
2025-01-01,22:58:16,10.164.44.157,50741,172.29.8.172,443,tcp,https,POL-139,FIN_WAIT,allow,0.457,1044,1,benign
2025-01-01,22:58:22,29.137.227.223,57663,176.228.53.145,22,tcp,ssh,POL-805,ESTABLISHED,allow,5.117,2022,3,benign
2025-01-01,22:58:32,125.178.239.158,27188,153.211.190.146,443,tcp,https,POL-602,ESTABLISHED,allow,13.91,31983,84,exfiltration
2025-01-01,22:58:43,10.149.169.249,14527,5.197.246.139,53,udp,dns,POL-419,CLOSED,allow,0.481,481,1,dns_tunnel
2025-01-01,22:58:49,10.37.152.129,36116,131.206.9.192,53,udp,dns,POL-330,CLOSED,allow,0.315,771,1,benign
2025-01-01,22:59:05,192.168.110.171,2071,23.51.207.251,80,tcp,http,POL-938,SYN_ACK,allow,0.766,812,1,benign
2025-01-01,22:59:06,157.37.134.72,3304,117.158.1.224,53,tcp,smtp,POL-739,ESTABLISHED,deny,1.717,326,1,benign
2025-01-01,22:59:07,192.168.144.215,41054,155.248.139.3,5432,tcp,postgres,POL-246,ESTABLISHED,allow,8.471,2641,5,benign
2025-01-01,22:59:09,10.253.103.96,13232,172.20.62.208,80,tcp,http,POL-821,ESTABLISHED,allow,14.566,21587,43,exfiltration
2025-01-01,22:59:11,10.217.135.231,12415,55.200.21.136,443,tcp,https,POL-395,SYN_ACK,deny,0.777,294,1,benign
2025-01-01,22:59:30,10.181.167.74,65411,173.131.46.18,110,tcp,pop3,POL-694,ESTABLISHED,allow,1.041,994,1,benign
2025-01-01,22:59:48,192.168.0.198,11818,185.41.79.90,27017,tcp,mongodb,POL-171,ESTABLISHED,allow,12.709,5176,7,benign
2025-01-01,22:59:59,10.42.53.36,56238,112.69.232.24,6379,tcp,redis,POL-323,ESTABLISHED,allow,1.044,1315,2,benign
2025-01-01,23:00:09,172.19.156.72,28004,196.139.141.184,6379,tcp,redis,POL-159,ESTABLISHED,deny,3.809,399,1,benign
2025-01-01,23:00:18,95.101.124.117,63049,156.215.67.123,53,udp,dns,POL-295,CLOSED,allow,0.265,395,1,benign
2025-01-01,23:00:25,10.2.93.121,38202,159.77.70.199,53,udp,dns,POL-758,CLOSED,allow,0.278,639,1,benign
